Tags,Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,06/06/2025 01:25,06/06/2025 01:35,XAUUSD,Sell,0.030,3359.04000,3358.00000,0.0000,0.0000,104.0,3.12,0.75,"",1436892,00:00:10:01,,,,,,,,,,,,
,06/06/2025 01:24,06/06/2025 01:35,XAUUSD,Sell,0.020,3358.10000,3357.94000,0.0000,0.0000,16.0,0.32,0.08,"",1436892,00:00:11:02,,,,,,,,,,,,
,06/06/2025 01:21,06/06/2025 01:35,XAUUSD,Sell,0.010,3357.88000,3358.03000,0.0000,0.0000,-15.0,-0.15,-0.04,"",1436892,00:00:14:02,,,,,,,,,,,,
,06/06/2025 01:20,06/06/2025 01:20,XAUUSD,Buy,0.010,3357.79000,3357.84000,0.0000,0.0000,5.0,0.05,0.01,"",1436892,00:00:00:14,,,,,,,,,,,,
,06/05/2025 17:52,06/05/2025 17:52,XAUUSD,Sell,0.010,3370.18000,3369.29000,0.0000,0.0000,89.0,0.89,0.22,"",1436892,00:00:00:09,,,,,,,,,,,,
,06/05/2025 17:51,06/05/2025 17:52,XAUUSD,Sell,0.010,3368.63000,3369.29000,0.0000,0.0000,-66.0,-0.66,-0.16,"",1436892,00:00:01:09,,,,,,,,,,,,
,06/05/2025 17:51,06/05/2025 17:51,XAUUSD,Buy,0.010,3369.34000,3369.37000,0.0000,0.0000,3.0,0.03,0.01,"",1436892,00:00:00:19,,,,,,,,,,,,
,06/05/2025 17:50,06/05/2025 17:50,XAUUSD,Buy,0.010,3367.45000,3367.41000,0.0000,0.0000,-4.0,-0.04,-0.01,"",1436892,00:00:00:26,,,,,,,,,,,,
,06/05/2025 17:50,06/05/2025 17:50,XAUUSD,Sell,0.010,3366.97000,3366.46000,0.0000,0.0000,51.0,0.51,0.12,"",1436892,00:00:00:04,,,,,,,,,,,,
,06/05/2025 13:08,06/05/2025 13:21,XAUUSD,Sell,0.030,3392.39000,3390.99000,0.0000,0.0000,140.0,4.20,1.03,"",0,00:00:12:44,100.0,12m,1229.0,0.00,1369.0,41.07,0.0,0.0,100.0,10.2,-1229.00,-36.87
,06/05/2025 07:02,06/05/2025 07:15,XAUUSD,Sell,0.010,3368.49000,3369.69000,0.0000,0.0000,-120.0,-1.20,-0.29,"",1436892,00:00:13:08,0.0,0s,392.0,400.00,0.0,0.0,-392.0,-3.92,0.0,69.4,-120.00,-1.20
,06/05/2025 07:07,06/05/2025 07:15,XAUUSD,Sell,0.020,3370.52000,3369.70000,0.0000,0.0000,82.0,1.64,0.40,"",1436892,00:00:08:08,22.3,1m,221.0,2.31,82.0,1.6400000000000001,-189.0,-3.7800000000000002,30.3,100.0,0.00,0.00
,06/05/2025 07:06,06/05/2025 07:15,XAUUSD,Sell,0.020,3370.17000,3369.70000,0.0000,0.0000,47.0,0.94,0.23,"",1436892,00:00:09:08,20.0,1m,279.0,4.07,55.0,1.1,-224.0,-4.48,19.7,97.1,-8.00,-0.16
,06/05/2025 07:04,06/05/2025 07:15,XAUUSD,Sell,0.010,3369.31000,3369.70000,0.0000,0.0000,-39.0,-0.39,-0.10,"",1436892,00:00:11:08,8.4,56s,321.0,28.25,11.0,0.11,-310.0,-3.1,3.4,84.4,-50.00,-0.50
,06/05/2025 07:03,06/05/2025 07:15,XAUUSD,Sell,0.010,3369.13000,3369.69000,0.0000,0.0000,-56.0,-0.56,-0.14,"",1436892,00:00:12:08,7.7,56s,374.0,7.13,46.0,0.46,-328.0,-3.2800000000000002,12.3,72.7,-102.00,-1.02
,06/05/2025 07:02,06/05/2025 07:02,XAUUSD,Buy,0.010,3369.16000,3369.23000,0.0000,0.0000,7.0,0.07,0.02,"",1436892,00:00:00:09,,,,,,,,,,,,
,06/05/2025 07:00,06/05/2025 07:00,XAUUSD,Sell,0.010,3369.36000,3369.30000,0.0000,0.0000,6.0,0.06,0.01,"",1436892,00:00:00:06,,,,,,,,,,,,
,06/05/2025 03:59,06/05/2025 03:59,XAUUSD,Buy,0.010,3379.87000,3379.95000,0.0000,0.0000,8.0,0.08,0.02,"",1436892,00:00:00:10,,,,,,,,,,,,
,06/05/2025 03:57,06/05/2025 03:57,XAUUSD,Sell,0.010,3379.37000,3379.29000,0.0000,0.0000,8.0,0.08,0.02,"",1436892,00:00:00:04,,,,,,,,,,,,
,06/05/2025 03:55,06/05/2025 03:57,XAUUSD,Buy,0.010,3379.66000,3379.47000,0.0000,0.0000,-19.0,-0.19,-0.05,"",1436892,00:00:01:53,,,,,,,,,,,,
,06/05/2025 03:56,06/05/2025 03:56,XAUUSD,Buy,0.010,3379.02000,3379.47000,0.0000,0.0000,45.0,0.45,0.11,"",1436892,00:00:00:59,,,,,,,,,,,,
,06/05/2025 03:55,06/05/2025 03:55,XAUUSD,Sell,0.010,3379.13000,3379.07000,0.0000,0.0000,6.0,0.06,0.01,"",1436892,00:00:00:20,,,,,,,,,,,,
,06/05/2025 03:24,06/05/2025 03:24,XAUUSD,Sell,0.010,3381.30000,3381.22000,0.0000,0.0000,8.0,0.08,0.02,"",1436892,00:00:00:02,,,,,,,,,,,,
,06/04/2025 11:48,06/04/2025 11:50,XAUUSD,Buy,0.010,3361.45000,3361.83000,0.0000,0.0000,38.0,0.38,0.09,"",1436892,00:00:02:05,,,,,,,,,,,,
,06/04/2025 11:48,06/04/2025 11:48,XAUUSD,Sell,0.010,3360.95000,3360.76000,0.0000,0.0000,19.0,0.19,0.05,"",1436892,00:00:00:19,,,,,,,,,,,,
,06/04/2025 02:54,06/04/2025 02:54,XAUUSD,Buy,0.010,3358.66000,3359.60000,0.0000,0.0000,94.0,0.94,0.23,"",1436892,00:00:00:21,,,,,,,,,,,,
,06/04/2025 02:50,06/04/2025 02:54,XAUUSD,Buy,0.010,3359.95000,3359.58000,0.0000,0.0000,-37.0,-0.37,-0.09,"",1436892,00:00:04:08,0.0,0s,37.0,37.04,0.0,0.0,-37.0,-0.37,0.0,0.0,-37.00,-0.37
,06/04/2025 02:51,06/04/2025 02:53,XAUUSD,Sell,0.010,3359.77000,3359.66000,0.0000,0.0000,11.0,0.11,0.03,"",1436892,00:00:02:29,,,,,,,,,,,,
,06/04/2025 02:50,06/04/2025 02:53,XAUUSD,Sell,0.010,3359.49000,3359.67000,0.0000,0.0000,-18.0,-0.18,-0.04,"",1436892,00:00:02:48,,,,,,,,,,,,
,06/03/2025 16:36,06/03/2025 16:39,XAUUSD,Sell,0.010,3352.41000,3353.72000,0.0000,0.0000,-131.0,-1.31,-0.32,"",1436892,00:00:03:33,,,,,,,,,,,,
,06/03/2025 16:37,06/03/2025 16:39,XAUUSD,Sell,0.010,3355.28000,3353.75000,0.0000,0.0000,153.0,1.53,0.38,"",1436892,00:00:02:33,,,,,,,,,,,,
,06/03/2025 16:36,06/03/2025 16:36,XAUUSD,Buy,0.010,3353.18000,3353.22000,0.0000,0.0000,4.0,0.04,0.01,"",1436892,00:00:00:03,,,,,,,,,,,,
,06/03/2025 15:09,06/03/2025 15:11,XAUUSD,Sell,0.010,3353.50000,3353.23000,0.0000,0.0000,27.0,0.27,0.07,"",1436892,00:00:02:46,,,,,,,,,,,,
,06/03/2025 15:08,06/03/2025 15:11,XAUUSD,Sell,0.010,3351.83000,3353.21000,0.0000,0.0000,-138.0,-1.38,-0.34,"",1436892,00:00:03:44,,,,,,,,,,,,
,06/03/2025 15:10,06/03/2025 15:11,XAUUSD,Sell,0.010,3354.67000,3353.24000,0.0000,0.0000,143.0,1.43,0.35,"",1436892,00:00:01:45,,,,,,,,,,,,
,06/03/2025 15:08,06/03/2025 15:08,XAUUSD,Buy,0.010,3352.27000,3352.71000,0.0000,0.0000,44.0,0.44,0.11,"",1436892,00:00:00:09,,,,,,,,,,,,
,06/03/2025 15:05,06/03/2025 15:05,XAUUSD,Sell,0.010,3356.03000,3355.91000,0.0000,0.0000,12.0,0.12,0.03,"",1436892,00:00:00:05,,,,,,,,,,,,
,06/03/2025 10:14,06/03/2025 10:32,XAUUSD,Sell,0.010,3352.67000,3355.51000,0.0000,0.0000,-284.0,-2.84,-0.70,"",1436892,00:00:18:23,0.0,0s,559.0,588.24,0.0,0.0,-559.0,-5.59,0.0,49.2,-284.00,-2.84
,06/03/2025 10:18,06/03/2025 10:32,XAUUSD,Sell,0.020,3356.95000,3355.32000,0.0000,0.0000,163.0,3.26,0.80,"",1436892,00:00:14:26,53.4,7m,284.0,0.80,163.0,3.2600000000000002,-131.0,-2.62,55.4,100.0,0.00,0.00
,06/03/2025 10:17,06/03/2025 10:32,XAUUSD,Sell,0.020,3355.62000,3355.51000,0.0000,0.0000,11.0,0.22,0.05,"",1436892,00:00:15:26,12.5,1m,284.0,13.21,20.0,0.4,-264.0,-5.28,7.0,96.8,-9.00,-0.18
,06/03/2025 10:16,06/03/2025 10:32,XAUUSD,Sell,0.010,3355.30000,3355.53000,0.0000,0.0000,-23.0,-0.23,-0.06,"",1436892,00:00:16:26,0.0,0s,296.0,303.03,0.0,0.0,-296.0,-2.96,0.0,92.2,-23.00,-0.23
,06/03/2025 10:15,06/03/2025 10:32,XAUUSD,Sell,0.010,3354.24000,3355.55000,0.0000,0.0000,-131.0,-1.31,-0.32,"",1436892,00:00:17:26,0.0,0s,402.0,416.67,0.0,0.0,-402.0,-4.0200000000000005,0.0,67.4,-131.00,-1.31
,06/03/2025 10:14,06/03/2025 10:14,XAUUSD,Buy,0.010,3353.08000,3353.38000,0.0000,0.0000,30.0,0.30,0.07,"",1436892,00:00:00:02,,,,,,,,,,,,
,06/03/2025 10:12,06/03/2025 10:12,XAUUSD,Sell,0.010,3356.03000,3355.92000,0.0000,0.0000,11.0,0.11,0.03,"",1436892,00:00:00:02,,,,,,,,,,,,
,06/03/2025 10:10,06/03/2025 10:10,XAUUSD,Buy,0.010,3353.72000,3353.73000,0.0000,0.0000,1.0,0.01,0.00,"",1436892,00:00:00:03,,,,,,,,,,,,
,06/03/2025 09:36,06/03/2025 10:00,XAUUSD,Buy,0.010,3361.86000,3359.72000,0.0000,0.0000,-214.0,-2.14,-0.52,"",1436892,00:00:23:55,0.0,0s,591.0,625.00,0.0,0.0,-591.0,-5.91,0.0,63.8,-214.00,-2.14
,06/03/2025 09:55,06/03/2025 10:00,XAUUSD,Buy,0.020,3357.32000,3359.73000,0.0000,0.0000,241.0,4.82,1.19,"",1436892,00:00:05:05,16.7,50s,137.0,0.57,241.0,4.82,-137.0,-2.74,63.8,100.0,0.00,0.00
,06/03/2025 09:39,06/03/2025 10:00,XAUUSD,Buy,0.010,3359.56000,3359.75000,0.0000,0.0000,19.0,0.19,0.05,"",1436892,00:00:21:05,41.0,8m,455.0,3.84,94.0,0.9400000000000001,-361.0,-3.61,20.7,83.5,-75.00,-0.75
,06/03/2025 09:38,06/03/2025 10:00,XAUUSD,Buy,0.010,3360.42000,3359.77000,0.0000,0.0000,-65.0,-0.65,-0.16,"",1436892,00:00:22:05,8.7,1m,455.0,56.18,8.0,0.08,-447.0,-4.47,1.8,84.0,-73.00,-0.73
,06/03/2025 09:37,06/03/2025 10:00,XAUUSD,Buy,0.010,3360.68000,3359.73000,0.0000,0.0000,-95.0,-0.95,-0.23,"",1436892,00:00:23:05,0.0,0s,473.0,476.19,0.0,0.0,-473.0,-4.73,0.0,79.9,-95.00,-0.95
,06/03/2025 09:36,06/03/2025 09:36,XAUUSD,Sell,0.010,3361.37000,3361.22000,0.0000,0.0000,15.0,0.15,0.04,"",1436892,00:00:00:13,,,,,,,,,,,,
,06/03/2025 09:35,06/03/2025 09:35,XAUUSD,Sell,0.010,3360.69000,3360.63000,0.0000,0.0000,6.0,0.06,0.01,"",1436892,00:00:00:01,,,,,,,,,,,,
,06/03/2025 09:35,06/03/2025 09:35,XAUUSD,Buy,0.010,3361.13000,3361.20000,0.0000,0.0000,7.0,0.07,0.02,"",1436892,00:00:00:23,,,,,,,,,,,,
,06/03/2025 06:05,06/03/2025 06:07,XAUUSD,Buy,0.010,3367.07000,3367.20000,0.0000,0.0000,13.0,0.13,0.03,"",1436892,00:00:02:44,,,,,,,,,,,,
,06/03/2025 06:04,06/03/2025 06:07,XAUUSD,Buy,0.010,3368.02000,3367.23000,0.0000,0.0000,-79.0,-0.79,-0.19,"",1436892,00:00:03:31,,,,,,,,,,,,
,06/03/2025 06:07,06/03/2025 06:07,XAUUSD,Buy,0.010,3365.53000,3367.20000,0.0000,0.0000,167.0,1.67,0.41,"",1436892,00:00:00:43,,,,,,,,,,,,
,06/03/2025 06:06,06/03/2025 06:07,XAUUSD,Buy,0.010,3366.20000,3367.20000,0.0000,0.0000,100.0,1.00,0.25,"",1436892,00:00:01:43,,,,,,,,,,,,
,06/03/2025 06:04,06/03/2025 06:04,XAUUSD,Sell,0.010,3367.48000,3367.32000,0.0000,0.0000,16.0,0.16,0.04,"",1436892,00:00:00:27,,,,,,,,,,,,
,06/03/2025 06:03,06/03/2025 06:03,XAUUSD,Sell,0.010,3369.04000,3368.30000,0.0000,0.0000,74.0,0.74,0.18,"",1436892,00:00:00:50,,,,,,,,,,,,
,06/03/2025 06:02,06/03/2025 06:03,XAUUSD,Sell,0.010,3367.70000,3368.30000,0.0000,0.0000,-60.0,-0.60,-0.15,"",1436892,00:00:01:25,,,,,,,,,,,,
,06/03/2025 06:02,06/03/2025 06:02,XAUUSD,Buy,0.010,3368.36000,3368.44000,0.0000,0.0000,8.0,0.08,0.02,"",1436892,00:00:00:38,,,,,,,,,,,,
,06/03/2025 06:00,06/03/2025 06:00,XAUUSD,Sell,0.010,3368.59000,3368.41000,0.0000,0.0000,18.0,0.18,0.04,"",1436892,00:00:00:02,,,,,,,,,,,,
,06/03/2025 05:39,06/03/2025 05:40,XAUUSD,Sell,0.010,3367.75000,3367.61000,0.0000,0.0000,14.0,0.14,0.03,"",1436892,00:00:01:21,,,,,,,,,,,,
,06/03/2025 05:39,06/03/2025 05:39,XAUUSD,Buy,0.010,3368.22000,3368.26000,0.0000,0.0000,4.0,0.04,0.01,"",1436892,00:00:00:16,,,,,,,,,,,,
,06/03/2025 05:37,06/03/2025 05:38,XAUUSD,Buy,0.010,3366.89000,3367.78000,0.0000,0.0000,89.0,0.89,0.22,"",1436892,00:00:01:50,,,,,,,,,,,,
,06/03/2025 05:36,06/03/2025 05:38,XAUUSD,Buy,0.010,3368.53000,3367.79000,0.0000,0.0000,-74.0,-0.74,-0.18,"",1436892,00:00:02:14,,,,,,,,,,,,
,06/03/2025 05:36,06/03/2025 05:36,XAUUSD,Sell,0.010,3368.10000,3368.03000,0.0000,0.0000,7.0,0.07,0.02,"",1436892,00:00:00:05,,,,,,,,,,,,
,06/02/2025 21:47,06/02/2025 21:49,XAUUSD,Sell,0.010,3377.77000,3377.37000,0.0000,0.0000,40.0,0.40,0.10,"",1436892,00:00:02:01,,,,,,,,,,,,
,06/02/2025 21:46,06/02/2025 21:49,XAUUSD,Sell,0.010,3377.41000,3377.38000,0.0000,0.0000,3.0,0.03,0.01,"",1436892,00:00:03:01,,,,,,,,,,,,
,06/02/2025 21:45,06/02/2025 21:49,XAUUSD,Sell,0.010,3377.20000,3377.38000,0.0000,0.0000,-18.0,-0.18,-0.04,"",1436892,00:00:03:56,,,,,,,,,,,,
,06/02/2025 21:45,06/02/2025 21:46,XAUUSD,Buy,0.010,3377.62000,3377.67000,0.0000,0.0000,5.0,0.05,0.01,"",1436892,00:00:00:59,,,,,,,,,,,,
,06/02/2025 14:28,06/02/2025 14:28,XAUUSD,Sell,0.010,3353.38000,3353.15000,0.0000,0.0000,23.0,0.23,0.06,"",1436892,00:00:00:12,,,,,,,,,,,,
,06/02/2025 14:27,06/02/2025 14:27,XAUUSD,Buy,0.010,3353.73000,3353.87000,0.0000,0.0000,14.0,0.14,0.03,"",1436892,00:00:00:05,,,,,,,,,,,,
,06/02/2025 14:27,06/02/2025 14:27,XAUUSD,Sell,0.010,3352.94000,3352.87000,0.0000,0.0000,7.0,0.07,0.02,"",1436892,00:00:00:15,,,,,,,,,,,,
,06/02/2025 14:25,06/02/2025 14:25,XAUUSD,Buy,0.010,3352.82000,3352.92000,0.0000,0.0000,10.0,0.10,0.02,"",1436892,00:00:00:28,,,,,,,,,,,,
,06/02/2025 03:57,06/02/2025 03:59,XAUUSD,Buy,0.010,3311.07000,3311.48000,0.0000,0.0000,41.0,0.41,0.10,"",1436892,00:00:02:50,,,,,,,,,,,,
,06/02/2025 03:59,06/02/2025 03:59,XAUUSD,Buy,0.010,3310.73000,3311.50000,0.0000,0.0000,77.0,0.77,0.19,"",1436892,00:00:00:50,,,,,,,,,,,,
,06/02/2025 03:57,06/02/2025 03:57,XAUUSD,Sell,0.010,3310.57000,3310.46000,0.0000,0.0000,11.0,0.11,0.03,"",1436892,00:00:00:13,,,,,,,,,,,,
,06/02/2025 03:55,06/02/2025 03:55,XAUUSD,Sell,0.010,3310.63000,3310.30000,0.0000,0.0000,33.0,0.33,0.08,"",1436892,00:00:00:09,,,,,,,,,,,,
,06/02/2025 01:54,06/02/2025 02:42,XAUUSD,Sell,0.010,3309.72000,3311.31000,0.0000,0.0000,-159.0,-1.59,-0.40,"",1436892,00:00:48:08,93.8,45m,906.0,0.21,747.0,7.47,-159.0,-1.59,82.5,0.0,-906.00,-9.06
,06/02/2025 01:57,06/02/2025 02:42,XAUUSD,Sell,0.010,3314.35000,3311.36000,0.0000,0.0000,299.0,2.99,0.75,"",1436892,00:00:45:19,100.0,45m,768.0,0.00,1067.0,10.67,0.0,0.0,100.0,28.0,-768.00,-7.68
,06/02/2025 01:56,06/02/2025 02:42,XAUUSD,Sell,0.010,3311.52000,3311.36000,0.0000,0.0000,16.0,0.16,0.04,"",1436892,00:00:46:19,100.0,46m,781.0,0.00,797.0,7.97,0.0,0.0,100.0,2.0,-781.00,-7.81
,06/02/2025 01:55,06/02/2025 02:42,XAUUSD,Sell,0.010,3310.39000,3311.36000,0.0000,0.0000,-97.0,-0.97,-0.24,"",1436892,00:00:47:19,95.9,45m,911.0,0.12,814.0,8.14,-97.0,-0.97,89.4,0.0,-911.00,-9.11
,06/02/2025 01:54,06/02/2025 01:54,XAUUSD,Buy,0.010,3310.13000,3310.20000,0.0000,0.0000,7.0,0.07,0.02,"",1436892,00:00:00:32,,,,,,,,,,,,
,06/02/2025 01:52,06/02/2025 01:52,XAUUSD,Buy,0.010,3309.44000,3309.52000,0.0000,0.0000,8.0,0.08,0.02,"",1436892,00:00:00:07,,,,,,,,,,,,
,06/02/2025 01:50,06/02/2025 01:50,XAUUSD,Buy,0.010,3308.09000,3308.52000,0.0000,0.0000,43.0,0.43,0.11,"",1436892,00:00:00:01,,,,,,,,,,,,
,06/02/2025 01:08,06/02/2025 01:08,XAUUSD,Sell,0.010,3308.91000,3308.44000,0.0000,0.0000,47.0,0.47,0.12,"",1436892,00:00:00:01,,,,,,,,,,,,
,06/02/2025 01:07,06/02/2025 01:07,XAUUSD,Buy,0.010,3304.06000,3304.16000,0.0000,0.0000,10.0,0.10,0.03,"",1436892,00:00:00:02,,,,,,,,,,,,
,06/02/2025 01:07,06/02/2025 01:07,XAUUSD,Sell,0.010,3303.62000,3303.53000,0.0000,0.0000,9.0,0.09,0.02,"",1436892,00:00:00:03,,,,,,,,,,,,
,06/02/2025 01:05,06/02/2025 01:05,XAUUSD,Buy,0.010,3303.90000,3304.01000,0.0000,0.0000,11.0,0.11,0.03,"",1436892,00:00:00:01,,,,,,,,,,,,
,05/30/2025 17:39,05/30/2025 17:39,XAUUSD,Sell,0.010,3278.39000,3278.14000,0.0000,0.0000,25.0,0.25,0.06,"",1436892,00:00:00:07,,,,,,,,,,,,
,05/30/2025 17:38,05/30/2025 17:38,XAUUSD,Sell,0.010,3281.23000,3280.66000,0.0000,0.0000,57.0,0.57,0.14,"",1436892,00:00:00:21,,,,,,,,,,,,
,05/30/2025 17:36,05/30/2025 17:38,XAUUSD,Sell,0.010,3281.10000,3280.65000,0.0000,0.0000,45.0,0.45,0.11,"",1436892,00:00:02:21,,,,,,,,,,,,
,05/30/2025 17:35,05/30/2025 17:38,XAUUSD,Sell,0.010,3279.81000,3280.86000,0.0000,0.0000,-105.0,-1.05,-0.26,"",1436892,00:00:03:21,,,,,,,,,,,,
,05/30/2025 17:35,05/30/2025 17:35,XAUUSD,Buy,0.010,3280.39000,3280.47000,0.0000,0.0000,8.0,0.08,0.02,"",1436892,00:00:00:09,,,,,,,,,,,,
,05/30/2025 13:39,05/30/2025 13:39,XAUUSD,Sell,0.010,3295.60000,3295.51000,0.0000,0.0000,9.0,0.09,0.02,"",1436892,00:00:00:06,,,,,,,,,,,,
,05/30/2025 13:36,05/30/2025 13:38,XAUUSD,Buy,0.010,3295.29000,3295.58000,0.0000,0.0000,29.0,0.29,0.07,"",1436892,00:00:02:08,,,,,,,,,,,,
,05/30/2025 13:35,05/30/2025 13:38,XAUUSD,Buy,0.010,3295.91000,3295.58000,0.0000,0.0000,-33.0,-0.33,-0.08,"",1436892,00:00:03:06,,,,,,,,,,,,
,05/30/2025 13:38,05/30/2025 13:38,XAUUSD,Buy,0.010,3294.90000,3295.51000,0.0000,0.0000,61.0,0.61,0.15,"",1436892,00:00:00:07,,,,,,,,,,,,
,05/30/2025 13:35,05/30/2025 13:35,XAUUSD,Sell,0.010,3295.37000,3295.27000,0.0000,0.0000,10.0,0.10,0.03,"",1436892,00:00:00:37,,,,,,,,,,,,
,05/30/2025 09:16,05/30/2025 09:19,XAUUSD,Sell,0.010,3294.49000,3294.10000,0.0000,0.0000,39.0,0.39,0.10,"",1436892,00:00:03:36,,,,,,,,,,,,
,05/30/2025 09:15,05/30/2025 09:19,XAUUSD,Sell,0.010,3294.20000,3294.06000,0.0000,0.0000,14.0,0.14,0.04,"",1436892,00:00:04:36,20.0,55s,0.0,0.07,14.0,0.14,0.0,0.0,100.0,100.0,0.00,0.00
,05/30/2025 09:14,05/30/2025 09:19,XAUUSD,Sell,0.010,3292.36000,3294.06000,0.0000,0.0000,-170.0,-1.70,-0.43,"",1436892,00:00:04:59,0.0,0s,170.0,172.41,0.0,0.0,-170.0,-1.7,0.0,0.0,-170.00,-1.70
,05/30/2025 09:17,05/30/2025 09:19,XAUUSD,Sell,0.010,3295.57000,3294.10000,0.0000,0.0000,147.0,1.47,0.37,"",1436892,00:00:02:35,,,,,,,,,,,,
,05/30/2025 09:14,05/30/2025 09:14,XAUUSD,Buy,0.010,3292.88000,3292.95000,0.0000,0.0000,7.0,0.07,0.02,"",1436892,00:00:00:09,,,,,,,,,,,,
,05/30/2025 09:12,05/30/2025 09:12,XAUUSD,Buy,0.010,3292.03000,3292.14000,0.0000,0.0000,11.0,0.11,0.03,"",1436892,00:00:00:02,,,,,,,,,,,,
,05/30/2025 06:34,05/30/2025 06:35,XAUUSD,Sell,0.010,3298.91000,3297.83000,0.0000,0.0000,108.0,1.08,0.27,"",1436892,00:00:01:56,,,,,,,,,,,,
,05/30/2025 06:32,05/30/2025 06:35,XAUUSD,Sell,0.010,3298.44000,3297.83000,0.0000,0.0000,61.0,0.61,0.15,"",1436892,00:00:03:57,,,,,,,,,,,,
,05/30/2025 06:31,05/30/2025 06:35,XAUUSD,Sell,0.010,3297.69000,3297.83000,0.0000,0.0000,-14.0,-0.14,-0.04,"",1436892,00:00:04:57,80.0,3m,313.0,0.05,299.0,2.99,-14.0,-0.14,95.5,0.0,-313.00,-3.13
,05/30/2025 06:30,05/30/2025 06:35,XAUUSD,Sell,0.010,3296.50000,3297.82000,0.0000,0.0000,-132.0,-1.32,-0.33,"",1436892,00:00:05:56,80.0,4m,312.0,0.73,180.0,1.8,-132.0,-1.32,57.7,0.0,-312.00,-3.12
,05/30/2025 06:30,05/30/2025 06:30,XAUUSD,Buy,0.010,3297.14000,3297.51000,0.0000,0.0000,37.0,0.37,0.09,"",1436892,00:00:00:02,,,,,,,,,,,,
,05/29/2025 17:55,05/29/2025 17:55,XAUUSD,Buy,0.010,3311.55000,3312.05000,0.0000,0.0000,50.0,0.50,0.13,"",1436892,00:00:00:11,,,,,,,,,,,,
,05/29/2025 17:54,05/29/2025 17:55,XAUUSD,Buy,0.010,3311.85000,3311.97000,0.0000,0.0000,12.0,0.12,0.03,"",1436892,00:00:01:11,,,,,,,,,,,,
,05/29/2025 17:53,05/29/2025 17:55,XAUUSD,Buy,0.010,3312.12000,3311.82000,0.0000,0.0000,-30.0,-0.30,-0.08,"",1436892,00:00:01:52,,,,,,,,,,,,
,05/29/2025 17:53,05/29/2025 17:53,XAUUSD,Sell,0.010,3311.55000,3311.46000,0.0000,0.0000,9.0,0.09,0.02,"",1436892,00:00:00:08,,,,,,,,,,,,
,05/29/2025 17:51,05/29/2025 17:52,XAUUSD,Sell,0.010,3312.62000,3312.39000,0.0000,0.0000,23.0,0.23,0.06,"",1436892,00:00:01:04,,,,,,,,,,,,
,05/29/2025 17:50,05/29/2025 17:52,XAUUSD,Sell,0.010,3312.27000,3312.39000,0.0000,0.0000,-12.0,-0.12,-0.03,"",1436892,00:00:02:03,,,,,,,,,,,,
,05/29/2025 17:50,05/29/2025 17:50,XAUUSD,Buy,0.010,3312.81000,3312.94000,0.0000,0.0000,13.0,0.13,0.03,"",1436892,00:00:00:02,,,,,,,,,,,,
,05/29/2025 16:55,05/29/2025 17:07,XAUUSD,Buy,0.010,3320.25000,3317.51000,0.0000,0.0000,-274.0,-2.74,-0.69,"",1436892,00:00:12:25,91.7,11m,530.0,1.07,256.0,2.56,-274.0,-2.74,48.3,0.0,-530.00,-5.30
,05/29/2025 16:58,05/29/2025 17:07,XAUUSD,Buy,0.010,3314.05000,3317.55000,0.0000,0.0000,350.0,3.50,0.89,"",1436892,00:00:09:28,100.0,9m,526.0,0.00,876.0,8.76,0.0,0.0,100.0,40.0,-526.00,-5.26
,05/29/2025 16:57,05/29/2025 17:07,XAUUSD,Buy,0.010,3317.59000,3317.53000,0.0000,0.0000,-6.0,-0.06,-0.02,"",1436892,00:00:10:28,91.0,9m,528.0,0.01,522.0,5.22,-6.0,-0.06,98.9,0.0,-528.00,-5.28
,05/29/2025 16:56,05/29/2025 17:07,XAUUSD,Buy,0.010,3317.84000,3317.53000,0.0000,0.0000,-31.0,-0.31,-0.08,"",1436892,00:00:11:28,91.7,10m,528.0,0.06,497.0,4.97,-31.0,-0.31,94.1,0.0,-528.00,-5.28
,05/29/2025 16:55,05/29/2025 16:55,XAUUSD,Sell,0.010,3319.78000,3319.59000,0.0000,0.0000,19.0,0.19,0.05,"",1436892,00:00:00:11,,,,,,,,,,,,
,05/29/2025 10:59,05/29/2025 11:00,XAUUSD,Buy,0.010,3287.57000,3286.96000,0.0000,0.0000,-61.0,-0.61,-0.15,"",1436892,00:00:00:48,,,,,,,,,,,,
,05/29/2025 11:00,05/29/2025 11:00,XAUUSD,Buy,0.010,3286.52000,3287.00000,0.0000,0.0000,48.0,0.48,0.12,"",1436892,00:00:00:16,,,,,,,,,,,,
,05/29/2025 10:59,05/29/2025 10:59,XAUUSD,Sell,0.010,3287.04000,3287.01000,0.0000,0.0000,3.0,0.03,0.01,"",1436892,00:00:00:02,,,,,,,,,,,,
,05/29/2025 10:57,05/29/2025 10:57,XAUUSD,Buy,0.010,3285.15000,3285.27000,0.0000,0.0000,12.0,0.12,0.03,"",1436892,00:00:00:11,,,,,,,,,,,,
,05/29/2025 10:56,05/29/2025 10:56,XAUUSD,Buy,0.010,3284.45000,3284.71000,0.0000,0.0000,26.0,0.26,0.07,"",1436892,00:00:00:07,,,,,,,,,,,,
